I1,J1,I2,J2
64,74,0,0
65,74,0,0
66,74,0,0
67,74,0,0
68,74,0,0
69,74,0,0
70,74,0,0
71,74,0,0
72,74,0,0
73,74,0,0
74,74,0,0
75,74,0,0
76,74,0,0
77,74,0,0
78,74,0,0
79,74,0,0
80,74,0,0
81,74,0,0
82,74,0,0
83,74,0,0
84,74,0,0
85,74,0,0
86,74,0,0
87,74,0,0
88,74,0,0
89,74,0,0
90,74,0,0
91,74,0,0
92,74,0,0
93,74,0,0
94,74,0,0
95,74,0,0
96,74,0,0
97,74,0,0
98,74,0,0
99,74,0,0
100,74,0,0
101,74,0,0
102,74,0,0
103,74,0,0
104,74,0,0
105,74,0,0
106,74,0,0
107,74,0,0
108,74,0,0
109,74,0,0
110,74,0,0
111,74,0,0
112,74,0,0
113,74,0,0
114,74,0,0
115,74,0,0
116,74,0,0
117,74,0,0
118,74,0,0
119,74,0,0
120,74,0,0
121,74,0,0
122,74,0,0
123,74,0,0
124,74,0,0
125,74,0,0
126,74,0,0
127,74,0,0
128,74,0,0
129,74,0,0
130,74,0,0
131,74,0,0
132,74,0,0
133,74,0,0
134,74,0,0
135,74,0,0
136,74,0,0
137,74,0,0
138,74,0,0
139,74,0,0
140,74,0,0
141,74,0,0
142,74,0,0
143,74,0,0
144,74,0,0
145,74,0,0
146,74,0,0
147,74,0,0
148,74,0,0
149,74,0,0
150,74,0,0
151,74,0,0
152,74,0,0
153,74,0,0
154,74,0,0
155,74,0,0
156,74,0,0
157,74,0,0
158,74,0,0
159,74,0,0
160,74,0,0
161,74,0,0
162,74,0,0
163,74,0,0
164,74,0,0
165,74,0,0
166,74,0,0
167,74,0,0
168,74,0,0
169,74,0,0
170,74,0,0
171,74,0,0
172,74,0,0
173,74,0,0
174,74,0,0
175,74,0,0
176,74,0,0
177,74,0,0
178,74,0,0
179,74,0,0
180,74,0,0
181,74,0,0
182,74,0,0
183,74,0,0
184,74,0,0
185,74,0,0
186,74,0,0
187,74,0,0
188,74,0,0
189,74,0,0
190,74,0,0
191,74,0,0
192,74,0,0
193,74,0,0
194,74,0,0
195,74,0,0
196,74,0,0
197,74,0,0
198,74,0,0
199,74,0,0
200,74,0,0
201,74,0,0
202,74,0,0
203,74,0,0
204,74,0,0
205,74,0,0
206,74,0,0
207,74,0,0
208,74,0,0
209,74,0,0
210,74,0,0
211,74,0,0
212,74,0,0
213,74,0,0
214,74,0,0
215,74,0,0
216,74,0,0
217,74,0,0
218,74,0,0
219,74,0,0
220,74,0,0
221,74,0,0
222,74,0,0
223,74,0,0
224,74,0,0
225,74,0,0
226,74,0,0
227,74,0,0
228,74,0,0
229,74,0,0
230,74,0,0
231,74,0,0
232,74,0,0
233,74,0,0
234,74,0,0
235,74,0,0
236,74,0,0
1,75,0,0
2,75,0,0
3,75,0,0
4,75,0,0
5,75,0,0
6,75,0,0
7,75,0,0
8,75,0,0
9,75,0,0
10,75,0,0
11,75,0,0
12,75,0,0
13,75,0,0
14,75,0,0
15,75,0,0
16,75,0,0
17,75,0,0
18,75,0,0
19,75,0,0
20,75,0,0
21,75,0,0
22,75,0,0
23,75,0,0
24,75,0,0
25,75,0,0
26,75,0,0
27,75,0,0
28,75,0,0
29,75,0,0
30,75,0,0
31,75,0,0
32,75,0,0
33,75,0,0
34,75,0,0
35,75,0,0
36,75,0,0
37,75,0,0
38,75,0,0
39,75,0,0
40,75,0,0
41,75,0,0
42,75,0,0
43,75,0,0
44,75,0,0
45,75,0,0
46,75,0,0
47,75,0,0
48,75,0,0
49,75,0,0
50,75,0,0
51,75,0,0
52,75,0,0
53,75,0,0
54,75,0,0
55,75,0,0
56,75,0,0
57,75,0,0
58,75,0,0
59,75,0,0
60,75,0,0
61,75,0,0
62,75,0,0
63,75,0,0
64,75,0,0
65,75,0,0
66,75,0,0
67,75,0,0
68,75,0,0
69,75,0,0
70,75,0,0
71,75,0,0
72,75,0,0
73,75,0,0
74,75,0,0
75,75,0,0
76,75,0,0
77,75,0,0
78,75,0,0
79,75,0,0
80,75,0,0
81,75,0,0
82,75,0,0
83,75,0,0
84,75,0,0
85,75,0,0
86,75,0,0
87,75,0,0
88,75,0,0
89,75,0,0
90,75,0,0
91,75,0,0
92,75,0,0
93,75,0,0
94,75,0,0
95,75,0,0
96,75,0,0
97,75,0,0
98,75,0,0
99,75,0,0
100,75,0,0
101,75,0,0
102,75,0,0
103,75,0,0
104,75,0,0
105,75,0,0
106,75,0,0
107,75,0,0
108,75,0,0
109,75,0,0
110,75,0,0
111,75,0,0
112,75,0,0
113,75,0,0
114,75,0,0
115,75,0,0
116,75,0,0
117,75,0,0
118,75,0,0
119,75,0,0
120,75,0,0
121,75,0,0
122,75,0,0
123,75,0,0
124,75,0,0
125,75,0,0
126,75,0,0
127,75,0,0
128,75,0,0
129,75,0,0
130,75,0,0
131,75,0,0
132,75,0,0
133,75,0,0
134,75,0,0
135,75,0,0
136,75,0,0
137,75,0,0
138,75,0,0
139,75,0,0
140,75,0,0
141,75,0,0
142,75,0,0
143,75,0,0
144,75,0,0
145,75,0,0
146,75,0,0
147,75,0,0
148,75,0,0
149,75,0,0
150,75,0,0
151,75,0,0
152,75,0,0
153,75,0,0
154,75,0,0
155,75,0,0
156,75,0,0
157,75,0,0
158,75,0,0
159,75,0,0
160,75,0,0
161,75,0,0
162,75,0,0
163,75,0,0
164,75,0,0
165,75,0,0
166,75,0,0
167,75,0,0
168,75,0,0
169,75,0,0
170,75,0,0
171,75,0,0
172,75,0,0
173,75,0,0
174,75,0,0
175,75,0,0
176,75,0,0
177,75,0,0
178,75,0,0
179,75,0,0
180,75,0,0
181,75,0,0
182,75,0,0
183,75,0,0
184,75,0,0
185,75,0,0
186,75,0,0
187,75,0,0
188,75,0,0
189,75,0,0
190,75,0,0
191,75,0,0
192,75,0,0
193,75,0,0
194,75,0,0
195,75,0,0
196,75,0,0
197,75,0,0
198,75,0,0
199,75,0,0
200,75,0,0
201,75,0,0
202,75,0,0
203,75,0,0
204,75,0,0
205,75,0,0
206,75,0,0
207,75,0,0
208,75,0,0
209,75,0,0
210,75,0,0
211,75,0,0
212,75,0,0
213,75,0,0
214,75,0,0
215,75,0,0
216,75,0,0
217,75,0,0
218,75,0,0
219,75,0,0
220,75,0,0
221,75,0,0
222,75,0,0
223,75,0,0
224,75,0,0
225,75,0,0
226,75,0,0
227,75,0,0
228,75,0,0
229,75,0,0
230,75,0,0
231,75,0,0
232,75,0,0
233,75,0,0
234,75,0,0
235,75,0,0
236,75,0,0
1,76,0,0
2,76,0,0
3,76,0,0
4,76,0,0
5,76,0,0
6,76,0,0
7,76,0,0
8,76,0,0
9,76,0,0
10,76,0,0
11,76,0,0
12,76,0,0
13,76,0,0
14,76,0,0
15,76,0,0
16,76,0,0
17,76,0,0
18,76,0,0
19,76,0,0
20,76,0,0
21,76,0,0
22,76,0,0
23,76,0,0
24,76,0,0
25,76,0,0
26,76,0,0
27,76,0,0
28,76,0,0
29,76,0,0
30,76,0,0
31,76,0,0
32,76,0,0
33,76,0,0
34,76,0,0
35,76,0,0
36,76,0,0
37,76,0,0
38,76,0,0
39,76,0,0
40,76,0,0
41,76,0,0
42,76,0,0
43,76,0,0
44,76,0,0
45,76,0,0
46,76,0,0
47,76,0,0
48,76,0,0
49,76,0,0
50,76,0,0
51,76,0,0
52,76,0,0
53,76,0,0
54,76,0,0
55,76,0,0
56,76,0,0
57,76,0,0
58,76,0,0
59,76,0,0
60,76,0,0
61,76,0,0
62,76,0,0
63,76,0,0
64,76,0,0
65,76,0,0
66,76,0,0
67,76,0,0
68,76,0,0
69,76,0,0
70,76,0,0
71,76,0,0
72,76,0,0
73,76,0,0
74,76,0,0
75,76,0,0
76,76,0,0
77,76,0,0
78,76,0,0
79,76,0,0
80,76,0,0
81,76,0,0
82,76,0,0
83,76,0,0
84,76,0,0
85,76,0,0
86,76,0,0
87,76,0,0
88,76,0,0
89,76,0,0
90,76,0,0
91,76,0,0
92,76,0,0
93,76,0,0
94,76,0,0
95,76,0,0
96,76,0,0
97,76,0,0
98,76,0,0
99,76,0,0
100,76,0,0
101,76,0,0
102,76,0,0
103,76,0,0
104,76,0,0
105,76,0,0
106,76,0,0
107,76,0,0
108,76,0,0
109,76,0,0
110,76,0,0
111,76,0,0
112,76,0,0
113,76,0,0
114,76,0,0
115,76,0,0
116,76,0,0
117,76,0,0
118,76,0,0
119,76,0,0
120,76,0,0
121,76,0,0
122,76,0,0
123,76,0,0
124,76,0,0
125,76,0,0
126,76,0,0
127,76,0,0
128,76,0,0
129,76,0,0
130,76,0,0
131,76,0,0
132,76,0,0
133,76,0,0
134,76,0,0
135,76,0,0
136,76,0,0
137,76,0,0
138,76,0,0
139,76,0,0
140,76,0,0
141,76,0,0
142,76,0,0
143,76,0,0
144,76,0,0
145,76,0,0
146,76,0,0
147,76,0,0
148,76,0,0
149,76,0,0
150,76,0,0
151,76,0,0
152,76,0,0
153,76,0,0
154,76,0,0
155,76,0,0
156,76,0,0
157,76,0,0
158,76,0,0
159,76,0,0
160,76,0,0
161,76,0,0
162,76,0,0
163,76,0,0
164,76,0,0
165,76,0,0
166,76,0,0
167,76,0,0
168,76,0,0
169,76,0,0
170,76,0,0
171,76,0,0
172,76,0,0
173,76,0,0
174,76,0,0
175,76,0,0
176,76,0,0
177,76,0,0
178,76,0,0
179,76,0,0
180,76,0,0
181,76,0,0
182,76,0,0
183,76,0,0
184,76,0,0
185,76,0,0
186,76,0,0
187,76,0,0
188,76,0,0
189,76,0,0
190,76,0,0
191,76,0,0
192,76,0,0
193,76,0,0
194,76,0,0
195,76,0,0
196,76,0,0
197,76,0,0
198,76,0,0
199,76,0,0
200,76,0,0
201,76,0,0
202,76,0,0
203,76,0,0
204,76,0,0
205,76,0,0
206,76,0,0
207,76,0,0
208,76,0,0
209,76,0,0
210,76,0,0
211,76,0,0
212,76,0,0
213,76,0,0
214,76,0,0
215,76,0,0
216,76,0,0
217,76,0,0
218,76,0,0
219,76,0,0
220,76,0,0
221,76,0,0
222,76,0,0
223,76,0,0
224,76,0,0
225,76,0,0
226,76,0,0
227,76,0,0
228,76,0,0
229,76,0,0
230,76,0,0
231,76,0,0
232,76,0,0
233,76,0,0
234,76,0,0
235,76,0,0
236,76,0,0
1,77,0,0
2,77,0,0
3,77,0,0
4,77,0,0
5,77,0,0
6,77,0,0
7,77,0,0
8,77,0,0
9,77,0,0
10,77,0,0
11,77,0,0
12,77,0,0
13,77,0,0
14,77,0,0
15,77,0,0
16,77,0,0
17,77,0,0
18,77,0,0
19,77,0,0
20,77,0,0
21,77,0,0
22,77,0,0
23,77,0,0
24,77,0,0
25,77,0,0
26,77,0,0
27,77,0,0
28,77,0,0
29,77,0,0
30,77,0,0
31,77,0,0
32,77,0,0
33,77,0,0
34,77,0,0
35,77,0,0
36,77,0,0
37,77,0,0
38,77,0,0
39,77,0,0
40,77,0,0
41,77,0,0
42,77,0,0
43,77,0,0
44,77,0,0
45,77,0,0
46,77,0,0
47,77,0,0
48,77,0,0
49,77,0,0
50,77,0,0
51,77,0,0
52,77,0,0
53,77,0,0
54,77,0,0
55,77,0,0
56,77,0,0
57,77,0,0
58,77,0,0
59,77,0,0
60,77,0,0
61,77,0,0
62,77,0,0
63,77,0,0
64,77,0,0
65,77,0,0
66,77,0,0
67,77,0,0
68,77,0,0
69,77,0,0
70,77,0,0
71,77,0,0
72,77,0,0
73,77,0,0
74,77,0,0
75,77,0,0
76,77,0,0
77,77,0,0
78,77,0,0
79,77,0,0
80,77,0,0
81,77,0,0
82,77,0,0
83,77,0,0
84,77,0,0
85,77,0,0
86,77,0,0
87,77,0,0
88,77,0,0
89,77,0,0
90,77,0,0
91,77,0,0
92,77,0,0
93,77,0,0
94,77,0,0
95,77,0,0
96,77,0,0
97,77,0,0
98,77,0,0
99,77,0,0
100,77,0,0
101,77,0,0
102,77,0,0
103,77,0,0
104,77,0,0
105,77,0,0
106,77,0,0
107,77,0,0
108,77,0,0
109,77,0,0
110,77,0,0
111,77,0,0
112,77,0,0
113,77,0,0
114,77,0,0
115,77,0,0
116,77,0,0
117,77,0,0
118,77,0,0
119,77,0,0
120,77,0,0
121,77,0,0
122,77,0,0
123,77,0,0
124,77,0,0
125,77,0,0
126,77,0,0
127,77,0,0
128,77,0,0
129,77,0,0
130,77,0,0
131,77,0,0
132,77,0,0
133,77,0,0
134,77,0,0
135,77,0,0
136,77,0,0
137,77,0,0
138,77,0,0
139,77,0,0
140,77,0,0
141,77,0,0
142,77,0,0
143,77,0,0
144,77,0,0
145,77,0,0
146,77,0,0
147,77,0,0
148,77,0,0
149,77,0,0
150,77,0,0
151,77,0,0
152,77,0,0
153,77,0,0
154,77,0,0
155,77,0,0
156,77,0,0
157,77,0,0
158,77,0,0
159,77,0,0
160,77,0,0
161,77,0,0
162,77,0,0
163,77,0,0
164,77,0,0
165,77,0,0
166,77,0,0
167,77,0,0
168,77,0,0
169,77,0,0
170,77,0,0
171,77,0,0
172,77,0,0
173,77,0,0
174,77,0,0
175,77,0,0
176,77,0,0
177,77,0,0
178,77,0,0
179,77,0,0
180,77,0,0
181,77,0,0
182,77,0,0
183,77,0,0
184,77,0,0
185,77,0,0
186,77,0,0
187,77,0,0
188,77,0,0
189,77,0,0
190,77,0,0
191,77,0,0
192,77,0,0
193,77,0,0
194,77,0,0
195,77,0,0
196,77,0,0
197,77,0,0
198,77,0,0
199,77,0,0
200,77,0,0
201,77,0,0
202,77,0,0
203,77,0,0
204,77,0,0
205,77,0,0
206,77,0,0
207,77,0,0
208,77,0,0
209,77,0,0
210,77,0,0
211,77,0,0
212,77,0,0
213,77,0,0
214,77,0,0
215,77,0,0
216,77,0,0
217,77,0,0
218,77,0,0
219,77,0,0
220,77,0,0
221,77,0,0
222,77,0,0
223,77,0,0
224,77,0,0
225,77,0,0
226,77,0,0
227,77,0,0
228,77,0,0
229,77,0,0
230,77,0,0
231,77,0,0
232,77,0,0
233,77,0,0
234,77,0,0
235,77,0,0
236,77,0,0
1,78,0,0
2,78,0,0
3,78,0,0
4,78,0,0
5,78,0,0
6,78,0,0
7,78,0,0
8,78,0,0
9,78,0,0
10,78,0,0
11,78,0,0
12,78,0,0
13,78,0,0
14,78,0,0
15,78,0,0
16,78,0,0
17,78,0,0
18,78,0,0
19,78,0,0
20,78,0,0
21,78,0,0
22,78,0,0
23,78,0,0
24,78,0,0
25,78,0,0
26,78,0,0
27,78,0,0
28,78,0,0
29,78,0,0
30,78,0,0
31,78,0,0
32,78,0,0
33,78,0,0
34,78,0,0
35,78,0,0
36,78,0,0
37,78,0,0
38,78,0,0
39,78,0,0
40,78,0,0
41,78,0,0
42,78,0,0
43,78,0,0
44,78,0,0
45,78,0,0
46,78,0,0
47,78,0,0
48,78,0,0
49,78,0,0
50,78,0,0
51,78,0,0
52,78,0,0
53,78,0,0
54,78,0,0
55,78,0,0
56,78,0,0
57,78,0,0
58,78,0,0
59,78,0,0
60,78,0,0
61,78,0,0
62,78,0,0
63,78,0,0
64,78,0,0
65,78,0,0
66,78,0,0
67,78,0,0
68,78,0,0
69,78,0,0
70,78,0,0
71,78,0,0
72,78,0,0
73,78,0,0
74,78,0,0
75,78,0,0
76,78,0,0
77,78,0,0
78,78,0,0
79,78,0,0
80,78,0,0
81,78,0,0
82,78,0,0
83,78,0,0
84,78,0,0
85,78,0,0
86,78,0,0
87,78,0,0
88,78,0,0
89,78,0,0
90,78,0,0
91,78,0,0
92,78,0,0
93,78,0,0
94,78,0,0
95,78,0,0
96,78,0,0
97,78,0,0
98,78,0,0
99,78,0,0
100,78,0,0
101,78,0,0
102,78,0,0
103,78,0,0
104,78,0,0
105,78,0,0
106,78,0,0
107,78,0,0
108,78,0,0
109,78,0,0
110,78,0,0
111,78,0,0
112,78,0,0
113,78,0,0
114,78,0,0
115,78,0,0
116,78,0,0
117,78,0,0
118,78,0,0
119,78,0,0
120,78,0,0
121,78,0,0
122,78,0,0
123,78,0,0
124,78,0,0
125,78,0,0
126,78,0,0
127,78,0,0
128,78,0,0
129,78,0,0
130,78,0,0
131,78,0,0
132,78,0,0
133,78,0,0
134,78,0,0
135,78,0,0
136,78,0,0
137,78,0,0
138,78,0,0
139,78,0,0
140,78,0,0
141,78,0,0
142,78,0,0
143,78,0,0
144,78,0,0
145,78,0,0
146,78,0,0
147,78,0,0
148,78,0,0
149,78,0,0
150,78,0,0
151,78,0,0
152,78,0,0
153,78,0,0
154,78,0,0
155,78,0,0
156,78,0,0
157,78,0,0
158,78,0,0
159,78,0,0
160,78,0,0
161,78,0,0
162,78,0,0
163,78,0,0
164,78,0,0
165,78,0,0
166,78,0,0
167,78,0,0
168,78,0,0
169,78,0,0
170,78,0,0
171,78,0,0
172,78,0,0
173,78,0,0
174,78,0,0
175,78,0,0
176,78,0,0
177,78,0,0
178,78,0,0
179,78,0,0
180,78,0,0
181,78,0,0
182,78,0,0
183,78,0,0
184,78,0,0
185,78,0,0
186,78,0,0
187,78,0,0
188,78,0,0
189,78,0,0
190,78,0,0
191,78,0,0
192,78,0,0
193,78,0,0
194,78,0,0
195,78,0,0
196,78,0,0
197,78,0,0
198,78,0,0
199,78,0,0
200,78,0,0
201,78,0,0
202,78,0,0
203,78,0,0
204,78,0,0
205,78,0,0
206,78,0,0
207,78,0,0
208,78,0,0
209,78,0,0
210,78,0,0
211,78,0,0
212,78,0,0
213,78,0,0
214,78,0,0
215,78,0,0
216,78,0,0
217,78,0,0
218,78,0,0
219,78,0,0
220,78,0,0
221,78,0,0
222,78,0,0
223,78,0,0
224,78,0,0
225,78,0,0
226,78,0,0
227,78,0,0
228,78,0,0
229,78,0,0
230,78,0,0
231,78,0,0
232,78,0,0
233,78,0,0
234,78,0,0
235,78,0,0
236,78,0,0
1,79,0,0
2,79,0,0
3,79,0,0
4,79,0,0
5,79,0,0
6,79,0,0
7,79,0,0
8,79,0,0
9,79,0,0
10,79,0,0
11,79,0,0
12,79,0,0
13,79,0,0
14,79,0,0
15,79,0,0
16,79,0,0
17,79,0,0
18,79,0,0
19,79,0,0
20,79,0,0
21,79,0,0
22,79,0,0
23,79,0,0
24,79,0,0
25,79,0,0
26,79,0,0
27,79,0,0
28,79,0,0
29,79,0,0
30,79,0,0
31,79,0,0
32,79,0,0
33,79,0,0
34,79,0,0
35,79,0,0
36,79,0,0
37,79,0,0
38,79,0,0
39,79,0,0
40,79,0,0
41,79,0,0
42,79,0,0
43,79,0,0
44,79,0,0
45,79,0,0
46,79,0,0
47,79,0,0
48,79,0,0
49,79,0,0
50,79,0,0
51,79,0,0
52,79,0,0
53,79,0,0
54,79,0,0
55,79,0,0
56,79,0,0
57,79,0,0
58,79,0,0
59,79,0,0
60,79,0,0
61,79,0,0
62,79,0,0
63,79,0,0
64,79,0,0
65,79,0,0
66,79,0,0
67,79,0,0
68,79,0,0
69,79,0,0
70,79,0,0
71,79,0,0
72,79,0,0
73,79,0,0
74,79,0,0
75,79,0,0
76,79,0,0
77,79,0,0
78,79,0,0
79,79,0,0
80,79,0,0
81,79,0,0
82,79,0,0
83,79,0,0
84,79,0,0
85,79,0,0
86,79,0,0
87,79,0,0
88,79,0,0
89,79,0,0
90,79,0,0
91,79,0,0
92,79,0,0
93,79,0,0
94,79,0,0
95,79,0,0
96,79,0,0
97,79,0,0
98,79,0,0
99,79,0,0
100,79,0,0
101,79,0,0
102,79,0,0
103,79,0,0
104,79,0,0
105,79,0,0
106,79,0,0
107,79,0,0
108,79,0,0
109,79,0,0
110,79,0,0
111,79,0,0
112,79,0,0
113,79,0,0
114,79,0,0
115,79,0,0
116,79,0,0
117,79,0,0
118,79,0,0
119,79,0,0
120,79,0,0
121,79,0,0
122,79,0,0
123,79,0,0
124,79,0,0
125,79,0,0
126,79,0,0
127,79,0,0
128,79,0,0
129,79,0,0
130,79,0,0
131,79,0,0
132,79,0,0
133,79,0,0
134,79,0,0
135,79,0,0
136,79,0,0
137,79,0,0
138,79,0,0
139,79,0,0
140,79,0,0
141,79,0,0
142,79,0,0
143,79,0,0
144,79,0,0
145,79,0,0
146,79,0,0
147,79,0,0
148,79,0,0
149,79,0,0
150,79,0,0
151,79,0,0
152,79,0,0
153,79,0,0
154,79,0,0
155,79,0,0
156,79,0,0
157,79,0,0
158,79,0,0
159,79,0,0
160,79,0,0
161,79,0,0
162,79,0,0
163,79,0,0
164,79,0,0
165,79,0,0
166,79,0,0
167,79,0,0
168,79,0,0
169,79,0,0
170,79,0,0
171,79,0,0
172,79,0,0
173,79,0,0
174,79,0,0
175,79,0,0
176,79,0,0
177,79,0,0
178,79,0,0
179,79,0,0
180,79,0,0
181,79,0,0
182,79,0,0
183,79,0,0
184,79,0,0
185,79,0,0
186,79,0,0
187,79,0,0
188,79,0,0
189,79,0,0
190,79,0,0
191,79,0,0
192,79,0,0
193,79,0,0
194,79,0,0
195,79,0,0
196,79,0,0
197,79,0,0
198,79,0,0
199,79,0,0
200,79,0,0
201,79,0,0
202,79,0,0
203,79,0,0
204,79,0,0
205,79,0,0
206,79,0,0
207,79,0,0
208,79,0,0
209,79,0,0
210,79,0,0
211,79,0,0
212,79,0,0
213,79,0,0
214,79,0,0
215,79,0,0
216,79,0,0
217,79,0,0
218,79,0,0
219,79,0,0
220,79,0,0
221,79,0,0
222,79,0,0
223,79,0,0
224,79,0,0
225,79,0,0
226,79,0,0
227,79,0,0
228,79,0,0
229,79,0,0
230,79,0,0
231,79,0,0
232,79,0,0
233,79,0,0
234,79,0,0
235,79,0,0
236,79,0,0
1,80,0,0
2,80,0,0
3,80,0,0
4,80,0,0
5,80,0,0
6,80,0,0
7,80,0,0
8,80,0,0
9,80,0,0
10,80,0,0
11,80,0,0
12,80,0,0
13,80,0,0
14,80,0,0
15,80,0,0
16,80,0,0
17,80,0,0
18,80,0,0
19,80,0,0
20,80,0,0
21,80,0,0
22,80,0,0
23,80,0,0
24,80,0,0
25,80,0,0
26,80,0,0
27,80,0,0
28,80,0,0
29,80,0,0
30,80,0,0
31,80,0,0
32,80,0,0
33,80,0,0
34,80,0,0
35,80,0,0
36,80,0,0
37,80,0,0
38,80,0,0
39,80,0,0
40,80,0,0
41,80,0,0
42,80,0,0
43,80,0,0
44,80,0,0
45,80,0,0
46,80,0,0
47,80,0,0
48,80,0,0
49,80,0,0
50,80,0,0
51,80,0,0
52,80,0,0
53,80,0,0
54,80,0,0
55,80,0,0
56,80,0,0
57,80,0,0
58,80,0,0
59,80,0,0
60,80,0,0
61,80,0,0
62,80,0,0
63,80,0,0
64,80,0,0
65,80,0,0
66,80,0,0
67,80,0,0
68,80,0,0
69,80,0,0
70,80,0,0
71,80,0,0
72,80,0,0
73,80,0,0
74,80,0,0
75,80,0,0
76,80,0,0
77,80,0,0
78,80,0,0
79,80,0,0
80,80,0,0
81,80,0,0
82,80,0,0
83,80,0,0
84,80,0,0
85,80,0,0
86,80,0,0
87,80,0,0
88,80,0,0
89,80,0,0
90,80,0,0
91,80,0,0
92,80,0,0
93,80,0,0
94,80,0,0
95,80,0,0
96,80,0,0
97,80,0,0
98,80,0,0
99,80,0,0
100,80,0,0
101,80,0,0
102,80,0,0
103,80,0,0
104,80,0,0
105,80,0,0
106,80,0,0
107,80,0,0
108,80,0,0
109,80,0,0
110,80,0,0
111,80,0,0
112,80,0,0
113,80,0,0
114,80,0,0
115,80,0,0
116,80,0,0
117,80,0,0
118,80,0,0
119,80,0,0
120,80,0,0
121,80,0,0
122,80,0,0
123,80,0,0
124,80,0,0
125,80,0,0
126,80,0,0
127,80,0,0
128,80,0,0
129,80,0,0
130,80,0,0
131,80,0,0
132,80,0,0
133,80,0,0
134,80,0,0
135,80,0,0
136,80,0,0
137,80,0,0
138,80,0,0
139,80,0,0
140,80,0,0
141,80,0,0
142,80,0,0
143,80,0,0
144,80,0,0
145,80,0,0
146,80,0,0
147,80,0,0
148,80,0,0
149,80,0,0
150,80,0,0
151,80,0,0
152,80,0,0
153,80,0,0
154,80,0,0
155,80,0,0
156,80,0,0
157,80,0,0
158,80,0,0
159,80,0,0
160,80,0,0
161,80,0,0
162,80,0,0
163,80,0,0
164,80,0,0
165,80,0,0
166,80,0,0
167,80,0,0
168,80,0,0
169,80,0,0
170,80,0,0
171,80,0,0
172,80,0,0
173,80,0,0
174,80,0,0
175,80,0,0
176,80,0,0
177,80,0,0
178,80,0,0
179,80,0,0
180,80,0,0
181,80,0,0
182,80,0,0
183,80,0,0
184,80,0,0
185,80,0,0
186,80,0,0
187,80,0,0
188,80,0,0
189,80,0,0
190,80,0,0
191,80,0,0
192,80,0,0
193,80,0,0
194,80,0,0
195,80,0,0
196,80,0,0
197,80,0,0
198,80,0,0
199,80,0,0
200,80,0,0
201,80,0,0
202,80,0,0
203,80,0,0
204,80,0,0
205,80,0,0
206,80,0,0
207,80,0,0
208,80,0,0
209,80,0,0
210,80,0,0
211,80,0,0
212,80,0,0
213,80,0,0
214,80,0,0
215,80,0,0
216,80,0,0
217,80,0,0
218,80,0,0
219,80,0,0
220,80,0,0
221,80,0,0
222,80,0,0
223,80,0,0
224,80,0,0
225,80,0,0
226,80,0,0
227,80,0,0
228,80,0,0
229,80,0,0
230,80,0,0
231,80,0,0
232,80,0,0
233,80,0,0
234,80,0,0
235,80,0,0
236,80,0,0
1,81,0,0
2,81,0,0
3,81,0,0
4,81,0,0
5,81,0,0
6,81,0,0
7,81,0,0
8,81,0,0
9,81,0,0
10,81,0,0
11,81,0,0
12,81,0,0
13,81,0,0
14,81,0,0
15,81,0,0
16,81,0,0
17,81,0,0
18,81,0,0
19,81,0,0
20,81,0,0
21,81,0,0
22,81,0,0
23,81,0,0
24,81,0,0
25,81,0,0
26,81,0,0
27,81,0,0
28,81,0,0
29,81,0,0
30,81,0,0
31,81,0,0
32,81,0,0
33,81,0,0
34,81,0,0
35,81,0,0
36,81,0,0
37,81,0,0
38,81,0,0
39,81,0,0
40,81,0,0
41,81,0,0
42,81,0,0
43,81,0,0
44,81,0,0
45,81,0,0
46,81,0,0
47,81,0,0
48,81,0,0
49,81,0,0
50,81,0,0
51,81,0,0
52,81,0,0
53,81,0,0
54,81,0,0
55,81,0,0
56,81,0,0
57,81,0,0
58,81,0,0
59,81,0,0
60,81,0,0
61,81,0,0
62,81,0,0
63,81,0,0
64,81,0,0
65,81,0,0
66,81,0,0
67,81,0,0
68,81,0,0
69,81,0,0
70,81,0,0
71,81,0,0
72,81,0,0
73,81,0,0
74,81,0,0
75,81,0,0
76,81,0,0
77,81,0,0
78,81,0,0
79,81,0,0
80,81,0,0
81,81,0,0
82,81,0,0
83,81,0,0
84,81,0,0
85,81,0,0
86,81,0,0
87,81,0,0
88,81,0,0
89,81,0,0
90,81,0,0
91,81,0,0
92,81,0,0
93,81,0,0
94,81,0,0
95,81,0,0
96,81,0,0
97,81,0,0
98,81,0,0
99,81,0,0
100,81,0,0
101,81,0,0
102,81,0,0
103,81,0,0
104,81,0,0
105,81,0,0
106,81,0,0
107,81,0,0
108,81,0,0
109,81,0,0
110,81,0,0
111,81,0,0
112,81,0,0
113,81,0,0
114,81,0,0
115,81,0,0
116,81,0,0
117,81,0,0
118,81,0,0
119,81,0,0
120,81,0,0
121,81,0,0
122,81,0,0
123,81,0,0
124,81,0,0
125,81,0,0
126,81,0,0
127,81,0,0
128,81,0,0
129,81,0,0
130,81,0,0
131,81,0,0
132,81,0,0
133,81,0,0
134,81,0,0
135,81,0,0
136,81,0,0
137,81,0,0
138,81,0,0
139,81,0,0
140,81,0,0
141,81,0,0
142,81,0,0
143,81,0,0
144,81,0,0
145,81,0,0
146,81,0,0
147,81,0,0
148,81,0,0
149,81,0,0
150,81,0,0
151,81,0,0
152,81,0,0
153,81,0,0
154,81,0,0
155,81,0,0
156,81,0,0
157,81,0,0
158,81,0,0
159,81,0,0
